East Germany, Period fertility rates by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
2017     18     1999      0.01387     0.01233     0.00135     0.00019     0.00000     0.00000
2017     19     1998      0.02319     0.01858     0.00412     0.00045     0.00004     0.00000
2017     20     1997      0.02955     0.02210     0.00651     0.00084     0.00009     0.00002
2017     21     1996      0.03673     0.02431     0.01004     0.00196     0.00038     0.00004
2017     22     1995      0.04472     0.02771     0.01247     0.00370     0.00072     0.00012
2017     23     1994      0.05146     0.03183     0.01337     0.00504     0.00122     0.00000
2017     24     1993      0.06342     0.03823     0.01675     0.00657     0.00141     0.00046
2017     25     1992      0.07478     0.04490     0.02095     0.00648     0.00192     0.00053
2017     26     1991      0.08878     0.05521     0.02281     0.00734     0.00251     0.00091
2017     27     1990      0.09928     0.06317     0.02557     0.00694     0.00260     0.00100
2017     28     1989      0.10839     0.06437     0.03272     0.00735     0.00266     0.00129
2017     29     1988      0.11490     0.06281     0.03907     0.00853     0.00280     0.00169
2017     30     1987      0.11425     0.05621     0.04312     0.01038     0.00270     0.00183
2017     31     1986      0.11393     0.05017     0.04662     0.01174     0.00319     0.00221
2017     32     1985      0.10398     0.04031     0.04565     0.01190     0.00368     0.00244
2017     33     1984      0.09736     0.03364     0.04397     0.01367     0.00351     0.00256
2017     34     1983      0.08522     0.02724     0.03818     0.01330     0.00385     0.00265
2017     35     1982      0.07575     0.02159     0.03480     0.01322     0.00373     0.00241
2017     36     1981      0.06516     0.01763     0.02861     0.01210     0.00408     0.00275
2017     37     1980      0.05350     0.01393     0.02281     0.01087     0.00338     0.00252
2017     38     1979      0.04348     0.01051     0.01788     0.00932     0.00350     0.00226
2017     39     1978      0.03448     0.00837     0.01343     0.00772     0.00289     0.00207
2017     40     1977      0.02494     0.00587     0.00933     0.00564     0.00243     0.00167
2017     41     1976      0.01690     0.00352     0.00610     0.00395     0.00167     0.00166
2017     42     1975      0.01106     0.00253     0.00335     0.00280     0.00111     0.00127
2017     43     1974      0.00583     0.00118     0.00160     0.00147     0.00092     0.00067
2017     44     1973      0.00332     0.00057     0.00083     0.00094     0.00044     0.00055
2017     45     1972      0.00187     0.00048     0.00053     0.00044     0.00016     0.00026
2017     46     1971      0.00075     0.00020     0.00015     0.00014     0.00009     0.00018
2017     47     1970      0.00046     0.00013     0.00010     0.00013     0.00004     0.00006
2017     48     1969      0.00007     0.00005     0.00001     0.00000     0.00000     0.00001
2017     49     1968      0.00014     0.00005     0.00003     0.00000     0.00002     0.00003
2017     50     1967      0.00009     0.00001     0.00004     0.00002     0.00000     0.00001
2017     51     1966      0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
2017     52     1965      0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
2017     53     1964      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2017     54     1963      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     55+    1962-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
